track_id;track_name;track_number;track_popularity;explicit;artist_name;artist_name & track name;artist_popularity;artist_followers;artist_genres;album_id;album_name;album_release_date;anno;decade;album_total_tracks;album_type;track_duration_min
2xLOMHjkOK8nzxJ4r6yOKR;Birthday;3;61;False;Katy Perry;Katy Perry - Birthday;83;38400585,00;pop;5MQBzs5YlZlE28mD9yUItn;PRISM (Deluxe);2013-10-18;2013;2010;16;album;3.58
2IRK3qdY6BzbKxKr8eBk8o;By The Grace Of God;13;40;False;Katy Perry;Katy Perry - By The Grace Of God;83;38393243,00;pop;5MQBzs5YlZlE28mD9yUItn;PRISM (Deluxe);2013-10-18;2013;2010;16;album;4.45
3rHUpjfq9JjrfaTsEAmQBC;Choose Your Battles;16;37;False;Katy Perry;Katy Perry - Choose Your Battles;83;38385499,00;pop;5MQBzs5YlZlE28mD9yUItn;PRISM (Deluxe);2013-10-18;2013;2010;16;album;4.45
5vL0yvddknhGj7IrBc6UTj;This Is How We Do;7;56;False;Katy Perry;Katy Perry - This Is How We Do;83;38385499,00;pop;5MQBzs5YlZlE28mD9yUItn;PRISM (Deluxe);2013-10-18;2013;2010;16;album;3.4
0NfwNHAyi4s9HVes4JkaXA;This Moment;11;39;False;Katy Perry;Katy Perry - This Moment;83;38385499,00;pop;5MQBzs5YlZlE28mD9yUItn;PRISM (Deluxe);2013-10-18;2013;2010;16;album;3.77
4fwbGKNExPtPHbor1TBSY4;Unconditionally;5;57;False;Katy Perry;Katy Perry - Unconditionally;83;38400585,00;pop;5MQBzs5YlZlE28mD9yUItn;PRISM (Deluxe);2013-10-18;2013;2010;16;album;3.81
0RCsGhR44nFVAd5WiZZcGq;Walking On Air;4;45;False;Katy Perry;Katy Perry - Walking On Air;83;38400585,00;pop;5MQBzs5YlZlE28mD9yUItn;PRISM (Deluxe);2013-10-18;2013;2010;16;album;3.7
6F5c58TMEs1byxUstkzVeM;Roar;1;72;False;Katy Perry;Katy Perry - Roar;83;38400585,00;pop;5MQBzs5YlZlE28mD9yUItn;PRISM (Deluxe);2013-10-18;2013;2010;16;album;3.72
6lOS1dPkjHlAzRCMplJupN;Spiritual;14;38;False;Katy Perry;Katy Perry - Spiritual;83;38385499,00;pop;5MQBzs5YlZlE28mD9yUItn;PRISM (Deluxe);2013-10-18;2013;2010;16;album;4.59
2enPRFda84VE2wtI8c86Uf;Always Forever;3;79;False;Cults;Cults - Always Forever;66;1254937,00;N/A;6WnfWrfsfu7T9TXbHIFHX9;Static;2013-10-15;2013;2010;11;album;3.72
6enLk2V2s0M6D6PGLjHxYv;Assassin's Creed IV Black Flag Main Theme;1;54;False;Brian Tyler;Brian Tyler - Assassin's Creed IV Black Flag Main Theme;56;218834,00;soundtrack;76Sa34PcsBjp52vsjOd0Tz;Assassin's Creed 4: Black Flag (Original Game Soundtrack);2013-10-14;2013;2010;34;album;2.22
6hy9IkiPT2516oFewjvLcv;In This World or the One Below;6;35;False;Brian Tyler;Brian Tyler - In This World or the One Below;56;218901,00;soundtrack;76Sa34PcsBjp52vsjOd0Tz;Assassin's Creed 4: Black Flag (Original Game Soundtrack);2013-10-14;2013;2010;34;album;2.83
50paYwbnlozRhB0xQUISpv;Meet the Sage;28;25;False;Brian Tyler;Brian Tyler - Meet the Sage;56;218834,00;soundtrack;76Sa34PcsBjp52vsjOd0Tz;Assassin's Creed 4: Black Flag (Original Game Soundtrack);2013-10-14;2013;2010;34;album;3.6
3fMtbatIC3Gl9rfZ1Y6trw;On the Horizon;3;36;False;Brian Tyler;Brian Tyler - On the Horizon;56;218834,00;soundtrack;76Sa34PcsBjp52vsjOd0Tz;Assassin's Creed 4: Black Flag (Original Game Soundtrack);2013-10-14;2013;2010;34;album;3.02
09GsnPL0m4AzzvWqclt9R7;Pyrates Beware;2;42;False;Brian Tyler;Brian Tyler - Pyrates Beware;56;218901,00;soundtrack;76Sa34PcsBjp52vsjOd0Tz;Assassin's Creed 4: Black Flag (Original Game Soundtrack);2013-10-14;2013;2010;34;album;3.27
709VlbVBMRxHcZRfpwj2gK;The Buccaneers;11;30;False;Brian Tyler;Brian Tyler - The Buccaneers;56;218901,00;soundtrack;76Sa34PcsBjp52vsjOd0Tz;Assassin's Creed 4: Black Flag (Original Game Soundtrack);2013-10-14;2013;2010;34;album;4.09
2PkHdCRTfVmFz1eNV5YRp9;The Fortune of Edward Kenway;5;32;False;Brian Tyler;Brian Tyler - The Fortune of Edward Kenway;56;218834,00;soundtrack;76Sa34PcsBjp52vsjOd0Tz;Assassin's Creed 4: Black Flag (Original Game Soundtrack);2013-10-14;2013;2010;34;album;1.96
0QI1IQbCigfH2kkSdNfvpO;The High Seas;4;41;False;Brian Tyler;Brian Tyler - The High Seas;56;218882,00;soundtrack;76Sa34PcsBjp52vsjOd0Tz;Assassin's Creed 4: Black Flag (Original Game Soundtrack);2013-10-14;2013;2010;34;album;2.74
3tCwjWLicbjsMCvXhN0WOE;Rude;1;63;False;MAGIC!;MAGIC! - Rude;66;1610608,00;N/A;2Qm9AzJHWLG9vbJCeXRaAW;Rude;2013-10-11;2013;2010;1;single;3.74
7oWbeO9v3Cfs900q7JhLAs;Come A Little Closer;2;68;False;Cage The Elephant;Cage The Elephant - Come A Little Closer;73;4297537,00;N/A;5nJ9B1KiydXoYWAcyqlG76;Melophobia;2013-10-08;2013;2010;10;album;3.82
13P5rwmk2EsoFRIz9UCeh9;Cool Kids;3;72;False;Echosmith;Echosmith - Cool Kids;55;606152,00;N/A;1oHY6eQmEG8skElDvFgKz2;Talking Dreams (Deluxe Edition);2013-10-04;2013;2010;14;album;3.96
6n2GPvMJtFZ4ckoc9EWHMx;Do My Thang;11;50;True;Miley Cyrus;Miley Cyrus - Do My Thang;81;26561582,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;3.75
6aVeSCobcOjIkMFARN9B7l;Drive;9;49;False;Miley Cyrus;Miley Cyrus - Drive;81;26564677,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;4.25
6dDIOU6AqgLkrjFNPgvKY6;FU (feat. French Montana);10;53;True;Miley Cyrus;Miley Cyrus - FU (feat. French Montana);81;26564677,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;3.82
1qfAWRJXPBq45Z52a8heKp;Rooting for My Baby;14;43;False;Miley Cyrus;Miley Cyrus - Rooting for My Baby;81;26561582,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;3.33
0mRWl4amZn1FtRx2cE5jf3;SMS (Bangerz) (feat. Britney Spears);3;45;True;Miley Cyrus;Miley Cyrus - SMS (Bangerz) (feat. Britney Spears);81;26558356,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;2.82
0vRFKF7dGdL5XxZMXzpCpF;Someone Else;13;49;False;Miley Cyrus;Miley Cyrus - Someone Else;81;26564677,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;4.8
2YlQCqBj6FJsrQmc8K2CGa;Hands in the Air (feat. Ludacris);16;42;True;Miley Cyrus;Miley Cyrus - Hands in the Air (feat. Ludacris);81;26561582,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;3.37
1u6GCyU5atrzrAqwC55og1;#GETITRIGHT;8;44;True;Miley Cyrus;Miley Cyrus - #GETITRIGHT;81;26564677,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;4.41
7pu0a2lDSnwQS0ERqAtCnS;4x4 (feat. Nelly);4;45;True;Miley Cyrus;Miley Cyrus - 4x4 (feat. Nelly);81;26564677,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;3.19
5AnCLGg35ziFOloEnXK4uu;Adore You;1;77;False;Miley Cyrus;Miley Cyrus - Adore You;81;26561582,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;4.64
2UZ8C6abrCuhjelaK1MFz1;All My Tears;1;0;False;Ane Brun;Ane Brun - All My Tears;55;354566,00;N/A;1bvAlOqMbnWLwTcp65kSAP;Rarities;2013-10-04;2013;2010;20;album;2.08
2N0volXQpwsvjDorTTxBAU;Bonfire Heart;3;68;False;James Blunt;James Blunt - Bonfire Heart;70;3298298,00;N/A;4Sj9XfiPLf5byGh7u2ZU7g;Moon Landing;2013-10-04;2013;2010;11;album;3.96
2y4lAQpi5VTNLu2ldeTdUH;We Can't Stop;2;79;False;Miley Cyrus;Miley Cyrus - We Can't Stop;81;26558356,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;3.85
2vwlzO0Qp8kfEtzTsCXfyE;Wrecking Ball;6;80;False;Miley Cyrus;Miley Cyrus - Wrecking Ball;81;26558356,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;3.68
1pzSeZfdQODtB9xmkH0Q91;Love Money Party (feat. Big Sean);7;42;True;Miley Cyrus;Miley Cyrus - Love Money Party (feat. Big Sean);81;26564677,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;3.66
4nBHndk4Hru2sgGH30GCgu;Maybe You're Right;12;43;False;Miley Cyrus;Miley Cyrus - Maybe You're Right;81;26561582,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;3.55
7hJ1fEr1nf2e4qsE4bfmcc;My Darlin' (feat. Future);5;44;True;Miley Cyrus;Miley Cyrus - My Darlin' (feat. Future);81;26558356,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;4.05
68zC6NEny9EG3OuE6npJcr;On My Own;15;42;False;Miley Cyrus;Miley Cyrus - On My Own;81;26561582,00;country pop, rock, hip hop, experimental;3RDqXDc1bAETps54MSSOW0;Bangerz (Deluxe Version);2013-10-04;2013;2010;16;album;3.87
1aRvUHgMe9ichgcHAAs12f;Nellie;12;59;False;Dr. Dog;Dr. Dog - Nellie;62;646601,00;N/A;0YfNZx0s2EdfINsSoxqDe8;B-Room (Deluxe Edition);2013-10-01;2013;2010;15;album;3.62
6QoxM9xgqazNPGF026CjpS;Hey Porsche;14;40;True;Nelly;Nelly - Hey Porsche;74;3743667,00;N/A;5JY8LOSVlqydub7b7W7MlE;M.O.;2013-09-30;2013;2010;16;album;3.48
7hiY7fVxa0LEUeUP4F4ReR;The Curse;7;57;False;Agnes Obel;Agnes Obel - The Curse;58;926140,00;N/A;011ifQyKbsMAWCUFDZiMaa;Aventine;2013-09-30;2013;2010;11;album;5.88
3G6hD9B2ZHOsgf4WfNu7X1;Team;6;80;False;Lorde;Lorde - Team;80;10539134,00;N/A;0rmhjUgoVa17LZuS8xWQ3v;Pure Heroine;2013-09-27;2013;2010;10;album;3.21
3nB82yGjtbQFSU0JLAwLRH;Not a Bad Thing;11;56;True;Justin Timberlake;Justin Timberlake - Not a Bad Thing;82;15826961,00;N/A;5lYzReGzcSNF0Gx47wm6qU;The 20/20 Experience - 2 of 2 (Deluxe);2013-09-27;2013;2010;13;album;11.47
2MvvoeRt8NcOXWESkxWn3g;Ribs;4;84;False;Lorde;Lorde - Ribs;80;10539134,00;N/A;0rmhjUgoVa17LZuS8xWQ3v;Pure Heroine;2013-09-27;2013;2010;10;album;4.31
2dLLR6qlu5UJ5gk0dKz0h3;Royals;3;79;False;Lorde;Lorde - Royals;80;10539134,00;N/A;0rmhjUgoVa17LZuS8xWQ3v;Pure Heroine;2013-09-27;2013;2010;10;album;3.16
55N0YHhO55Q1lWsc4dDPcI;A World Alone;10;70;False;Lorde;Lorde - A World Alone;80;10541250,00;N/A;0rmhjUgoVa17LZuS8xWQ3v;Pure Heroine;2013-09-27;2013;2010;10;album;4.9
51QEyJI5M7uyd8DOh9tqQY;Buzzcut Season;5;77;False;Lorde;Lorde - Buzzcut Season;80;10539134,00;N/A;0rmhjUgoVa17LZuS8xWQ3v;Pure Heroine;2013-09-27;2013;2010;10;album;4.11
5ZZuiMFxl85qakgTZQapsc;Welcome To Los Santos;1;0;False;Oh No;Oh No - Welcome To Los Santos;42;66794,00;N/A;63fPXLpTxvDR7LgSOZIaly;The Music of Grand Theft Auto V, Vol. 1: Original Music;2013-09-24;2013;2010;18;compilation;2.57
488MtzblA3LnxHeuWeSl9g;"Iron Man - Driving with the Top Down (From Iron Man"")""";1;0;False;The City of Prague Philharmonic Orchestra;"The City of Prague Philharmonic Orchestra - Iron Man - Driving with the Top Down (From Iron Man"")""";60;133348,00;orchestral, classical;2Mq4p8nW2kBo9BfBUMoHIx;Music from the Iron Man Trilogy;2013-09-24;2013;2010;15;album;3.16
2FV7Exjr70J652JcGucCtE;The Mother We Share;1;1;True;CHVRCHES;CHVRCHES - The Mother We Share;60;1406762,00;synthpop;5RXMsB6VV6NfaspYWsdPyD;The Bones of What You Believe;2013-09-20;2013;2010;12;album;3.18
5axNLgNi7PbFpabUpks2jq;Play with me, my fellow!;24;33;False;Two Worlds II;Two Worlds II - Play with me, my fellow!;29;1804,00;medieval;4HRx4rr8XaAYwNWYJzRdky;Two Worlds II;2013-09-20;2013;2010;40;album;2.06
7rdrEpwnH1KzCsbiBUxPYf;Legend of the Martial Artist;17;0;False;Yoshihisa Hirano;Yoshihisa Hirano - Legend of the Martial Artist;51;62853,00;anime, soundtrack;2a9NHZwSyE5SAt6Z0V0zHF;HUNTER×HUNTER セレクト×ベスト×α;2013-09-18;2013;2010;30;album;1.24
4eDYMhIin1pSLIG96f1aD0;Addicted To You;4;72;False;Avicii;Avicii - Addicted To You;79;23434221,00;edm;2H6i2CrWgXE1HookLu8Au0;True;2013-09-16;2013;2010;10;album;2.47
6g6A7qNhTfUgOSH7ROOxTD;Talk Dirty (feat. 2 Chainz);1;67;True;Jason Derulo;Jason Derulo - Talk Dirty (feat. 2 Chainz);76;12460242,00;N/A;4PeZu0It7qVrTG40t3HM9A;Talk Dirty;2013-09-16;2013;2010;11;album;2.96
5FljCWR0cys07PQ9277GTz;The Other Side;8;62;False;Jason Derulo;Jason Derulo - The Other Side;76;12460874,00;N/A;4PeZu0It7qVrTG40t3HM9A;Talk Dirty;2013-09-16;2013;2010;11;album;3.78
4ot2lykiAQeZC1GAnNQNJ4;The Other Side;1;58;False;Jason Derulo;Jason Derulo - The Other Side;76;12460242,00;N/A;45WiY2DUJyqbIKfHnQo4lN;Tattoos (Special Edition);2013-09-16;2013;2010;18;album;3.78
5KONnBIQ9LqCxyeSPin26k;Trumpets;3;61;False;Jason Derulo;Jason Derulo - Trumpets;76;12460242,00;N/A;4PeZu0It7qVrTG40t3HM9A;Talk Dirty;2013-09-16;2013;2010;11;album;3.62
6jizk5lOUnfpaZXYMdfeC6;Trumpets;5;66;False;Jason Derulo;Jason Derulo - Trumpets;76;12460242,00;N/A;1OdcBxCNY52OXH0r4odXqP;Tattoos;2013-09-16;2013;2010;11;album;3.62
0nrRP2bk19rLc0orkWPQk2;Wake Me Up;1;85;False;Avicii;Avicii - Wake Me Up;79;23434870,00;edm;2H6i2CrWgXE1HookLu8Au0;True;2013-09-16;2013;2010;10;album;4.12
4lhqb6JvbHId48OUJGwymk;Hey Brother;3;78;False;Avicii;Avicii - Hey Brother;79;23434221,00;edm;2H6i2CrWgXE1HookLu8Au0;True;2013-09-16;2013;2010;10;album;4.25
4u7KjVIQPdzGCcAwg4W5Kl;Who I Am With You;7;57;False;Chris Young;Chris Young - Who I Am With You;65;2918228,00;country, acoustic country;3cyLH6iUGPjEsZIUFnJfd3;A.M.;2013-09-16;2013;2010;11;album;3.19
2sLwPnIP3CUVmIuHranJZU;Wiggle (feat. Snoop Dogg);2;55;False;Jason Derulo;Jason Derulo - Wiggle (feat. Snoop Dogg);76;12460618,00;N/A;4PeZu0It7qVrTG40t3HM9A;Talk Dirty;2013-09-16;2013;2010;11;album;3.22
1D4XFKolp63mNqqMXJJL1V;Wings;2;66;False;Birdy;Birdy - Wings;68;3737266,00;N/A;0r94AFhRLvpfXvha7vx2dK;Fire Within;2013-09-16;2013;2010;13;album;4.2
2Kz5qeXifBxE0zmuoVchlM;Wings;1;73;False;Birdy;Birdy - Wings;68;3737128,00;N/A;6ig2k0oiH2AXm8MugikskB;Fire Within (Deluxe);2013-09-16;2013;2010;15;album;4.2
4RXpgGM7A4Hg7cFBoH5KyF;Hey Brother;3;4;False;Avicii;Avicii - Hey Brother;79;23434221,00;edm;1s9tU91VJt4sU5owi29GD3;True;2013-09-13;2013;2010;12;album;4.25
4h8VwCb1MTGoLKueQ1WgbD;Wake Me Up;1;9;False;Avicii;Avicii - Wake Me Up;79;23434999,00;edm;1s9tU91VJt4sU5owi29GD3;True;2013-09-13;2013;2010;12;album;4.12
5oAOK7xCJD8hzp9PuxjULL;Tears In The Rain;10;56;False;The Weeknd;The Weeknd - Tears In The Rain;93;112957721,00;r&b pop, alternative r&b, hip hop, synthpop;3hhDpPtCFuQbppwYgsVhMO;Kiss Land;2013-09-10;2013;2010;10;album;7.41
2TqcqRwNgphefMYkbPaP9H;Cop Car;3;38;False;Keith Urban;Keith Urban - Cop Car;67;5273567,00;country;1X3xa9xIsrOQi7SJ646xkN;Fuse (Deluxe);2013-09-10;2013;2010;16;album;4.27
5FVd6KXrgO9B3JPmC8OPst;Do I Wanna Know?;1;86;False;Arctic Monkeys;Arctic Monkeys - Do I Wanna Know?;84;32059138,00;indie, garage rock;78bpIziExqiI9qztvNFlQu;AM;2013-09-09;2013;2010;12;album;4.53
5TTGoX70AFrTvuEtqHK37S;No. 1 Party Anthem;6;86;False;Arctic Monkeys;Arctic Monkeys - No. 1 Party Anthem;84;32059138,00;indie, garage rock;78bpIziExqiI9qztvNFlQu;AM;2013-09-09;2013;2010;12;album;4.05
2AT8iROs4FQueDv2c8q2KE;R U Mine?;2;80;False;Arctic Monkeys;Arctic Monkeys - R U Mine?;84;32068481,00;indie, garage rock;78bpIziExqiI9qztvNFlQu;AM;2013-09-09;2013;2010;12;album;3.36
5XeFesFbtLpXzIVDNQP22n;I Wanna Be Yours;12;91;False;Arctic Monkeys;Arctic Monkeys - I Wanna Be Yours;84;32059138,00;indie, garage rock;78bpIziExqiI9qztvNFlQu;AM;2013-09-09;2013;2010;12;album;3.06
2LGdO5MtFdyphi2EihANZG;Knee Socks;11;75;False;Arctic Monkeys;Arctic Monkeys - Knee Socks;84;32059138,00;indie, garage rock;78bpIziExqiI9qztvNFlQu;AM;2013-09-09;2013;2010;12;album;4.29
7nzsY8vlnKdvGOEE0rjAXZ;Arabella;4;75;False;Arctic Monkeys;Arctic Monkeys - Arabella;84;32068481,00;indie, garage rock;78bpIziExqiI9qztvNFlQu;AM;2013-09-09;2013;2010;12;album;3.45
086myS9r57YsLbJpU0TgK9;Why'd You Only Call Me When You're High?;9;84;False;Arctic Monkeys;Arctic Monkeys - Why'd You Only Call Me When You're High?;84;32059138,00;indie, garage rock;78bpIziExqiI9qztvNFlQu;AM;2013-09-09;2013;2010;12;album;2.68
1njhygLOG5xCfVwNPktfgW;Lost but Won;23;0;False;Hans Zimmer;Hans Zimmer - Lost but Won;77;4777574,00;soundtrack;3XUZWZK9bPq9rM9PxeHL1U;Rush (Original Motion Picture Soundtrack);2013-09-06;2013;2010;24;album;6.27
5UY3Vzkc5INzJ3wBJm5FlD;Wake up Lovin' You;1;45;False;Craig Morgan;Craig Morgan - Wake up Lovin' You;56;1105909,00;country, acoustic country;3q3vQKnkRSqCjjTAc6I5ai;The Journey (Livin' Hits);2013-09-03;2013;2010;12;album;3.31
5HOpkTTVcmZHnthgyxrIL8;The Fox (What Does the Fox Say?);1;64;False;Ylvis;Ylvis - The Fox (What Does the Fox Say?);47;180681,00;N/A;77QwsMRvonZJn7adV47V78;The Fox (What Does the Fox Say?);2013-09-02;2013;2010;1;single;3.56
3U4isOIWM3VvDubwSI3y7a;All of Me;6;85;False;John Legend;John Legend - All of Me;73;8072466,00;soft pop, neo soul;4OTAx9un4e6NfoHuVRiOrC;Love In The Future (Expanded Edition);2013-08-30;2013;2010;20;album;4.49
6HZ9VeI5IRFCNQLXhpF4bq;I Love It (feat. Charli XCX);1;75;True;Icona Pop;Icona Pop - I Love It (feat. Charli XCX);66;778972,00;N/A;59ZxtwIOD1wowkNvVHXqtP;THIS IS... ICONA POP;2013-08-23;2013;2010;11;album;2.61
7xVLFuuYdAvcTfcP3IG3dS;Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q);8;65;True;A$AP Ferg;A$AP Ferg - Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q);68;4287336,00;rap;3smlfAmejcKMmAPg1G2Kki;Trap Lord;2013-08-19;2013;2010;13;album;4.72
294vBlXfZYspeI29SXZaON;Wake Me Up;1;2;False;Avicii;Avicii - Wake Me Up;79;23434870,00;edm;4c1UVOzAFB4mqGYZGadOru;Wake Me Up;2013-08-06;2013;2010;1;single;4.16
52XjrfqvrxaMtjCDYEKkXN;Bad Kingdom;2;55;False;Moderat;Moderat - Bad Kingdom;54;763143,00;idm, electronica;1udCeAJjxGO8BuhDbpvVJv;II;2013-08-05;2013;2010;11;album;4.38
4is2lDOSQPmYzvxY33dX40;Humpty;4;0;False;Mitski;Mitski - Humpty;79;11039895,00;N/A;6XIm98oFtEgIN0VPdzoKvu;Retired from Sad, New Career in Business;2013-08-01;2013;2010;11;album;3.35
4N2ibi4kcH4D5ZYYvMiKsg;Class of 2013;9;0;False;Mitski;Mitski - Class of 2013;78;11034315,00;N/A;6XIm98oFtEgIN0VPdzoKvu;Retired from Sad, New Career in Business;2013-08-01;2013;2010;11;album;1.83
2OGvFOMlVEQ1PXMiHnuKwM;Cheap Beer;1;33;True;FIDLAR;FIDLAR - Cheap Beer;46;338978,00;garage rock, surf rock, skate punk, indie punk;6livWQkkunodBq7xqlSodX;Fidlar;2013-07-25;2013;2010;15;album;2.36
5REUneyhDiCunxDY2VUvsE;A Peaceful Place;16;27;False;Jeremy Zuckerman;Jeremy Zuckerman - A Peaceful Place;43;23528,00;N/A;2LOLFpqUHrlQPAiqzLVJBN;The Legend of Korra: Original Music From Book One;2013-07-16;2013;2010;26;album;2.05
5iZrgYy2emfaikHWkYMNPb;Being Patient / Beifong's Sacrifice;5;25;False;Jeremy Zuckerman;Jeremy Zuckerman - Being Patient / Beifong's Sacrifice;43;23528,00;N/A;2LOLFpqUHrlQPAiqzLVJBN;The Legend of Korra: Original Music From Book One;2013-07-16;2013;2010;26;album;4.32
6Uy6K3KdmUdAfelUp0SeXn;Brave;1;66;False;Sara Bareilles;Sara Bareilles - Brave;61;1987157,00;N/A;7lpbyGc4fHsQkBTsfWVBhp;The Blessed Unrest;2013-07-16;2013;2010;12;album;3.67
0lD8gAvKSNN1B7OyUsOlBj;Fresh Air;11;24;False;Jeremy Zuckerman;Jeremy Zuckerman - Fresh Air;44;23557,00;N/A;2LOLFpqUHrlQPAiqzLVJBN;The Legend of Korra: Original Music From Book One;2013-07-16;2013;2010;26;album;1.09
4kuttaimghZdfXE8G3puvR;Greatest Change;24;31;False;Jeremy Zuckerman;Jeremy Zuckerman - Greatest Change;43;23550,00;N/A;2LOLFpqUHrlQPAiqzLVJBN;The Legend of Korra: Original Music From Book One;2013-07-16;2013;2010;26;album;5.26
1gtflD7JVxpozNitZJp6xu;The Legend of Korra End Credits;25;34;False;Jeremy Zuckerman;Jeremy Zuckerman - The Legend of Korra End Credits;44;23565,00;N/A;2LOLFpqUHrlQPAiqzLVJBN;The Legend of Korra: Original Music From Book One;2013-07-16;2013;2010;26;album;0.51
72C7s8NA2sVEbu6hgMLtge;Prologue;1;21;False;Jeremy Zuckerman;Jeremy Zuckerman - Prologue;43;23550,00;N/A;2LOLFpqUHrlQPAiqzLVJBN;The Legend of Korra: Original Music From Book One;2013-07-16;2013;2010;26;album;1.3
3HoGF4zDfQOkNQnUY6W2nH;Silhouette;1;64;False;Pastel Ghost;Pastel Ghost - Silhouette;63;939937,00;witch house, darkwave;230rGveNEYVpC6pqrXRZ71;Silhouette;2013-07-09;2013;2010;1;single;3.99
0rFZaQ4crlGAzuCjWCQ2xu;Body Party;3;63;False;Ciara;Ciara - Body Party;69;7333933,00;N/A;1ZhBKlFwsI2ppVo8LivPyG;Ciara;2013-07-05;2013;2010;10;album;3.9
1vDMGBzqLJWZC5UzePDURw;You've Got Time;1;48;False;Regina Spektor;Regina Spektor - You've Got Time;59;1441574,00;anti-folk;5QOP3w3rOF5TBYgzjGep5Y;You've Got Time;2013-07-05;2013;2010;1;single;3.15
1q9bLSeIlGf2xBvbOkp2Wr;Holy Grail;1;63;True;JAY-Z;JAY-Z - Holy Grail;82;10371098,00;hip hop, east coast hip hop, rap;4gbrbyveJFkuLH6B5w93JH;Magna Carta... Holy Grail;2013-07-04;2013;2010;16;album;5.64
6fxVffaTuwjgEk5h9QyRjy;Photograph;6;73;False;Ed Sheeran;Ed Sheeran - Photograph;88;122773292,00;soft pop;6NoBzYmh5gUusGPCfg0pct;x (Wembley Edition);2013-06-30;2013;2010;24;album;4.31
2Soe1RJ5PkSPvcba4NbFnK;Qui-Gon's Noble End;3;0;False;John Williams;John Williams - Qui-Gon's Noble End;70;1605379,00;soundtrack;66M8IyI4QudajV6rYIzop1;John Williams: The Great Movie Soundtracks;2013-06-30;2013;2010;58;album;3.78
6Z8R6UsFuGXGtiIxiD8ISb;Safe And Sound;1;13;False;Capital Cities;Capital Cities - Safe And Sound;65;996785,00;N/A;3WrufJir7I61NkvkDwxero;In A Tidal Wave Of Mystery (Deluxe Edition);2013-06-30;2013;2010;16;album;3.21
4X5f3vT8MRuXF68pfjNte5;F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar);7;75;True;A$AP Rocky;A$AP Rocky - F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar);82;17330082,00;rap;6rzMufuu8sLkIizM4q9c7J;LONG.LIVE.A$AP (Deluxe Version);2013-06-30;2013;2010;17;album;3.89
0O3TAouZE4vL9dM5SyxgvH;Fashion Killa;10;80;True;A$AP Rocky;A$AP Rocky - Fashion Killa;82;17330082,00;rap;6rzMufuu8sLkIizM4q9c7J;LONG.LIVE.A$AP (Deluxe Version);2013-06-30;2013;2010;17;album;3.93
4Mj3JpAE20w8zON9b2tZD1;Where I Lay;2;19;False;Pistol Day Parade;Pistol Day Parade - Where I Lay;6;773,00;N/A;1bl46Iv5opb0JTrtnpHy9r;Burn;2013-06-30;2013;2010;12;album;3.58
3Th56VIq2sEaEmPPETu7p5;All of the Stars;17;51;False;Ed Sheeran;Ed Sheeran - All of the Stars;88;122802777,00;soft pop;6NoBzYmh5gUusGPCfg0pct;x (Wembley Edition);2013-06-30;2013;2010;24;album;3.95
5yhKaacMZGRo4s6evJx9vk;Bad (feat. Rihanna) - Remix;10;76;True;Wale;Wale - Bad (feat. Rihanna) - Remix;72;4278389,00;N/A;2m1DkB7oqaZu8BzAAUfwlq;The Gifted;2013-06-25;2013;2010;16;album;3.98
